,Year,Month,Departure CPH Country,OnCounty,Destination CPH Country,OffCounty,Count
56534,2021.0,10.0,England,SUFFOLK,England,DERBYSHIRE,1
56539,2021.0,10.0,England,SUFFOLK,England,NORTH YORKSHIRE,55
56540,2021.0,10.0,England,SUFFOLK,England,NOTTINGHAMSHIRE,5
56541,2021.0,10.0,England,SUFFOLK,England,SOUTH YORKSHIRE,33
56545,2021.0,10.0,England,SUFFOLK,Scotland,FIFE,25
56546,2021.0,10.0,England,SUFFOLK,Wales,MID GLAMORGAN,31
56552,2021.0,10.0,England,SURREY,England,GLOUCESTERSHIRE,15
56556,2021.0,10.0,England,SURREY,England,NORTH YORKSHIRE,60
56558,2021.0,10.0,England,SURREY,England,SOMERSET,3
56562,2021.0,10.0,England,SURREY,Scotland,CENTRAL,2
56614,2021.0,10.0,England,WEST SUSSEX,England,AVON,7
56618,2021.0,10.0,England,WEST SUSSEX,England,CORNWALL,30
56619,2021.0,10.0,England,WEST SUSSEX,England,DEVON,40
56620,2021.0,10.0,England,WEST SUSSEX,England,DORSET,8
56623,2021.0,10.0,England,WEST SUSSEX,England,GLOUCESTERSHIRE,14
56630,2021.0,10.0,England,WEST SUSSEX,England,SHROPSHIRE,2
56631,2021.0,10.0,England,WEST SUSSEX,England,SOMERSET,25
56632,2021.0,10.0,England,WEST SUSSEX,England,SOUTH YORKSHIRE,2
56633,2021.0,10.0,England,WEST SUSSEX,England,STAFFORDSHIRE,1
56637,2021.0,10.0,England,WEST SUSSEX,England,WILTSHIRE,92
56639,2021.0,10.0,England,WEST SUSSEX,Scotland,BORDERS,65
56640,2021.0,10.0,England,WEST SUSSEX,Wales,CLWYD,1
57298,2021.0,11.0,England,BEDFORDSHIRE,England,GLOUCESTERSHIRE,10
57305,2021.0,11.0,England,BEDFORDSHIRE,Wales,MID GLAMORGAN,35
57306,2021.0,11.0,England,BERKSHIRE,England,AVON,52
57310,2021.0,11.0,England,BERKSHIRE,England,DEVON,9
57311,2021.0,11.0,England,BERKSHIRE,England,GLOUCESTERSHIRE,75
57315,2021.0,11.0,England,BERKSHIRE,England,NORTH YORKSHIRE,1
57317,2021.0,11.0,England,BERKSHIRE,England,SOMERSET,11
57319,2021.0,11.0,England,BERKSHIRE,England,WARWICKSHIRE,1
57321,2021.0,11.0,England,BERKSHIRE,England,WILTSHIRE,11
57323,2021.0,11.0,England,BERKSHIRE,Wales,CLWYD,7
57324,2021.0,11.0,England,BERKSHIRE,Wales,MID GLAMORGAN,25
57326,2021.0,11.0,England,BUCKINGHAMSHIRE,England,AVON,18
57329,2021.0,11.0,England,BUCKINGHAMSHIRE,England,CHESHIRE,24
57330,2021.0,11.0,England,BUCKINGHAMSHIRE,England,CUMBRIA,1
57331,2021.0,11.0,England,BUCKINGHAMSHIRE,England,DORSET,1
57332,2021.0,11.0,England,BUCKINGHAMSHIRE,England,GLOUCESTERSHIRE,5
57334,2021.0,11.0,England,BUCKINGHAMSHIRE,England,GREATER MANCHESTER,165
57336,2021.0,11.0,England,BUCKINGHAMSHIRE,England,HEREFORD & WORCESTER,3
57343,2021.0,11.0,England,BUCKINGHAMSHIRE,England,SHROPSHIRE,11
57344,2021.0,11.0,England,BUCKINGHAMSHIRE,England,SOUTH YORKSHIRE,119
57345,2021.0,11.0,England,BUCKINGHAMSHIRE,England,STAFFORDSHIRE,9
57347,2021.0,11.0,England,BUCKINGHAMSHIRE,England,WARWICKSHIRE,54
57349,2021.0,11.0,England,BUCKINGHAMSHIRE,England,WILTSHIRE,1
57351,2021.0,11.0,England,BUCKINGHAMSHIRE,Wales,GWENT,12
57352,2021.0,11.0,England,BUCKINGHAMSHIRE,Wales,MID GLAMORGAN,217
57353,2021.0,11.0,England,BUCKINGHAMSHIRE,Wales,POWYS,1
57358,2021.0,11.0,England,CAMBRIDGESHIRE,England,DERBYSHIRE,5
57359,2021.0,11.0,England,CAMBRIDGESHIRE,England,DEVON,10
57361,2021.0,11.0,England,CAMBRIDGESHIRE,England,HEREFORD & WORCESTER,20
57367,2021.0,11.0,England,CAMBRIDGESHIRE,England,NORTH YORKSHIRE,13
57368,2021.0,11.0,England,CAMBRIDGESHIRE,England,NOTTINGHAMSHIRE,14
57370,2021.0,11.0,England,CAMBRIDGESHIRE,England,SHROPSHIRE,72
57371,2021.0,11.0,England,CAMBRIDGESHIRE,England,STAFFORDSHIRE,3
57373,2021.0,11.0,England,CAMBRIDGESHIRE,England,WARWICKSHIRE,8
57376,2021.0,11.0,England,CAMBRIDGESHIRE,Wales,MID GLAMORGAN,32
57377,2021.0,11.0,England,CAMBRIDGESHIRE,Wales,POWYS,76
57625,2021.0,11.0,England,EAST SUSSEX,England,AVON,47
57629,2021.0,11.0,England,EAST SUSSEX,England,DORSET,5
57632,2021.0,11.0,England,EAST SUSSEX,England,GLOUCESTERSHIRE,45
57638,2021.0,11.0,England,EAST SUSSEX,England,SOMERSET,64
57639,2021.0,11.0,England,EAST SUSSEX,England,STAFFORDSHIRE,5
57643,2021.0,11.0,England,EAST SUSSEX,England,WEST YORKSHIRE,19
57644,2021.0,11.0,England,EAST SUSSEX,England,WILTSHIRE,14
57646,2021.0,11.0,England,EAST SUSSEX,Wales,MID GLAMORGAN,83
57647,2021.0,11.0,England,EAST SUSSEX,Wales,POWYS,8
57650,2021.0,11.0,England,ESSEX,England,CHESHIRE,6
57651,2021.0,11.0,England,ESSEX,England,CUMBRIA,8
57654,2021.0,11.0,England,ESSEX,England,GREATER MANCHESTER,1
57660,2021.0,11.0,England,ESSEX,England,SOUTH YORKSHIRE,4
57663,2021.0,11.0,England,ESSEX,England,WARWICKSHIRE,66
57664,2021.0,11.0,England,ESSEX,England,WILTSHIRE,2
57666,2021.0,11.0,England,ESSEX,Wales,DYFED,8
57667,2021.0,11.0,England,ESSEX,Wales,MID GLAMORGAN,6
57668,2021.0,11.0,England,ESSEX,Wales,POWYS,3
57704,2021.0,11.0,England,GREATER LONDON,England,AVON,17
57708,2021.0,11.0,England,GREATER LONDON,England,SOUTH YORKSHIRE,1
57726,2021.0,11.0,England,HAMPSHIRE,England,AVON,277
57730,2021.0,11.0,England,HAMPSHIRE,England,CHESHIRE,12
57731,2021.0,11.0,England,HAMPSHIRE,England,DEVON,47
57732,2021.0,11.0,England,HAMPSHIRE,England,DORSET,1
57734,2021.0,11.0,England,HAMPSHIRE,England,GLOUCESTERSHIRE,48
57736,2021.0,11.0,England,HAMPSHIRE,England,HEREFORD & WORCESTER,30
57737,2021.0,11.0,England,HAMPSHIRE,England,ISLE OF WIGHT,58
57742,2021.0,11.0,England,HAMPSHIRE,England,SOMERSET,458
57743,2021.0,11.0,England,HAMPSHIRE,England,STAFFORDSHIRE,2
57746,2021.0,11.0,England,HAMPSHIRE,England,WILTSHIRE,"1,102"
57748,2021.0,11.0,England,HAMPSHIRE,Scotland,DUMFRIES & GALLOWAY,8
57750,2021.0,11.0,England,HAMPSHIRE,Wales,MID GLAMORGAN,1
57751,2021.0,11.0,England,HAMPSHIRE,Wales,POWYS,3
57789,2021.0,11.0,England,HERTFORDSHIRE,England,CHESHIRE,4
57797,2021.0,11.0,England,HERTFORDSHIRE,England,NORTH YORKSHIRE,1
57799,2021.0,11.0,England,HERTFORDSHIRE,England,SOUTH YORKSHIRE,12
57802,2021.0,11.0,England,HERTFORDSHIRE,England,WARWICKSHIRE,12
57804,2021.0,11.0,England,HERTFORDSHIRE,Wales,POWYS,2
57805,2021.0,11.0,England,HUMBERSIDE,England,CUMBRIA,178
57806,2021.0,11.0,England,HUMBERSIDE,England,DERBYSHIRE,14
57807,2021.0,11.0,England,HUMBERSIDE,England,DURHAM,50
57809,2021.0,11.0,England,HUMBERSIDE,England,LANCASHIRE,58
57813,2021.0,11.0,England,HUMBERSIDE,England,NORTH YORKSHIRE,"1,230"
57814,2021.0,11.0,England,HUMBERSIDE,England,NOTTINGHAMSHIRE,205
57815,2021.0,11.0,England,HUMBERSIDE,England,SHROPSHIRE,44
57816,2021.0,11.0,England,HUMBERSIDE,England,SOUTH YORKSHIRE,108
57817,2021.0,11.0,England,HUMBERSIDE,England,WEST YORKSHIRE,80
57819,2021.0,11.0,England,HUMBERSIDE,Scotland,DUMFRIES & GALLOWAY,10
57820,2021.0,11.0,England,HUMBERSIDE,Scotland,FIFE,3
57821,2021.0,11.0,England,HUMBERSIDE,Scotland,GRAMPIAN,50
57822,2021.0,11.0,England,HUMBERSIDE,Wales,POWYS,88
57830,2021.0,11.0,England,KENT,England,AVON,7
57834,2021.0,11.0,England,KENT,England,CORNWALL,10
57835,2021.0,11.0,England,KENT,England,DEVON,63
57836,2021.0,11.0,England,KENT,England,DURHAM,4
57839,2021.0,11.0,England,KENT,England,GLOUCESTERSHIRE,8
57841,2021.0,11.0,England,KENT,England,GREATER MANCHESTER,77
57847,2021.0,11.0,England,KENT,England,NORTH YORKSHIRE,20
57848,2021.0,11.0,England,KENT,England,SOMERSET,8
57851,2021.0,11.0,England,KENT,England,WARWICKSHIRE,10
57854,2021.0,11.0,England,KENT,Scotland,DUMFRIES & GALLOWAY,11
57856,2021.0,11.0,England,KENT,Wales,MID GLAMORGAN,37
57857,2021.0,11.0,England,KENT,Wales,POWYS,40
57889,2021.0,11.0,England,LEICESTERSHIRE,England,AVON,64
57893,2021.0,11.0,England,LEICESTERSHIRE,England,CHESHIRE,55
57894,2021.0,11.0,England,LEICESTERSHIRE,England,CUMBRIA,32
57895,2021.0,11.0,England,LEICESTERSHIRE,England,DERBYSHIRE,232
57897,2021.0,11.0,England,LEICESTERSHIRE,England,GLOUCESTERSHIRE,28
57898,2021.0,11.0,England,LEICESTERSHIRE,England,GREATER MANCHESTER,8
57899,2021.0,11.0,England,LEICESTERSHIRE,England,HEREFORD & WORCESTER,47
57903,2021.0,11.0,England,LEICESTERSHIRE,England,LANCASHIRE,86
57908,2021.0,11.0,England,LEICESTERSHIRE,England,NORTH YORKSHIRE,121
57909,2021.0,11.0,England,LEICESTERSHIRE,England,NOTTINGHAMSHIRE,251
57911,2021.0,11.0,England,LEICESTERSHIRE,England,SHROPSHIRE,162
57912,2021.0,11.0,England,LEICESTERSHIRE,England,SOMERSET,93
57913,2021.0,11.0,England,LEICESTERSHIRE,England,SOUTH YORKSHIRE,128
57914,2021.0,11.0,England,LEICESTERSHIRE,England,STAFFORDSHIRE,175
57917,2021.0,11.0,England,LEICESTERSHIRE,England,WARWICKSHIRE,666
57918,2021.0,11.0,England,LEICESTERSHIRE,England,WEST MIDLANDS,51
57920,2021.0,11.0,England,LEICESTERSHIRE,England,WEST YORKSHIRE,3
57923,2021.0,11.0,England,LEICESTERSHIRE,Wales,MID GLAMORGAN,210
57925,2021.0,11.0,England,LINCOLNSHIRE,England,DERBYSHIRE,38
57926,2021.0,11.0,England,LINCOLNSHIRE,England,GREATER MANCHESTER,17
57928,2021.0,11.0,England,LINCOLNSHIRE,England,LANCASHIRE,6
57933,2021.0,11.0,England,LINCOLNSHIRE,England,NORTH YORKSHIRE,105
57934,2021.0,11.0,England,LINCOLNSHIRE,England,NOTTINGHAMSHIRE,60
57935,2021.0,11.0,England,LINCOLNSHIRE,England,SHROPSHIRE,62
57936,2021.0,11.0,England,LINCOLNSHIRE,England,SOUTH YORKSHIRE,330
57937,2021.0,11.0,England,LINCOLNSHIRE,England,STAFFORDSHIRE,22
57939,2021.0,11.0,England,LINCOLNSHIRE,England,WARWICKSHIRE,3
57940,2021.0,11.0,England,LINCOLNSHIRE,England,WEST MIDLANDS,1
57941,2021.0,11.0,England,LINCOLNSHIRE,England,WEST YORKSHIRE,37
57943,2021.0,11.0,England,LINCOLNSHIRE,Scotland,CENTRAL,1
57945,2021.0,11.0,England,LINCOLNSHIRE,Wales,GWENT,5
57946,2021.0,11.0,England,LINCOLNSHIRE,Wales,MID GLAMORGAN,21
57947,2021.0,11.0,England,LINCOLNSHIRE,Wales,POWYS,2
57958,2021.0,11.0,England,NORFOLK,England,AVON,38
57962,2021.0,11.0,England,NORFOLK,England,DURHAM,21
57964,2021.0,11.0,England,NORFOLK,England,GREATER MANCHESTER,20
57968,2021.0,11.0,England,NORFOLK,England,LANCASHIRE,35
57973,2021.0,11.0,England,NORFOLK,England,NORTH YORKSHIRE,63
57974,2021.0,11.0,England,NORFOLK,England,NOTTINGHAMSHIRE,5
57976,2021.0,11.0,England,NORFOLK,England,SOUTH YORKSHIRE,233
57979,2021.0,11.0,England,NORFOLK,England,WILTSHIRE,2
57981,2021.0,11.0,England,NORFOLK,Scotland,FIFE,28
57982,2021.0,11.0,England,NORFOLK,Wales,MID GLAMORGAN,45
57983,2021.0,11.0,England,NORTHAMPTONSHIRE,England,AVON,3
57987,2021.0,11.0,England,NORTHAMPTONSHIRE,England,CHESHIRE,28
57988,2021.0,11.0,England,NORTHAMPTONSHIRE,England,CUMBRIA,35
57989,2021.0,11.0,England,NORTHAMPTONSHIRE,England,DERBYSHIRE,11
57991,2021.0,11.0,England,NORTHAMPTONSHIRE,England,GLOUCESTERSHIRE,54
57992,2021.0,11.0,England,NORTHAMPTONSHIRE,England,HEREFORD & WORCESTER,2
57993,2021.0,11.0,England,NORTHAMPTONSHIRE,England,LANCASHIRE,34
57998,2021.0,11.0,England,NORTHAMPTONSHIRE,England,NOTTINGHAMSHIRE,1
58000,2021.0,11.0,England,NORTHAMPTONSHIRE,England,SHROPSHIRE,232
58001,2021.0,11.0,England,NORTHAMPTONSHIRE,England,SOUTH YORKSHIRE,114
58002,2021.0,11.0,England,NORTHAMPTONSHIRE,England,STAFFORDSHIRE,3
58005,2021.0,11.0,England,NORTHAMPTONSHIRE,England,WARWICKSHIRE,287
58006,2021.0,11.0,England,NORTHAMPTONSHIRE,England,WEST YORKSHIRE,3
58008,2021.0,11.0,England,NORTHAMPTONSHIRE,Wales,GWYNEDD,10
58009,2021.0,11.0,England,NORTHAMPTONSHIRE,Wales,MID GLAMORGAN,11
58109,2021.0,11.0,England,OXFORDSHIRE,England,AVON,59
58113,2021.0,11.0,England,OXFORDSHIRE,England,CHESHIRE,27
58114,2021.0,11.0,England,OXFORDSHIRE,England,CORNWALL,42
58115,2021.0,11.0,England,OXFORDSHIRE,England,DERBYSHIRE,16
58116,2021.0,11.0,England,OXFORDSHIRE,England,DORSET,4
58119,2021.0,11.0,England,OXFORDSHIRE,England,GLOUCESTERSHIRE,167
58121,2021.0,11.0,England,OXFORDSHIRE,England,HEREFORD & WORCESTER,113
58124,2021.0,11.0,England,OXFORDSHIRE,England,LANCASHIRE,13
58129,2021.0,11.0,England,OXFORDSHIRE,England,NORTH YORKSHIRE,74
58131,2021.0,11.0,England,OXFORDSHIRE,England,SHROPSHIRE,27
58132,2021.0,11.0,England,OXFORDSHIRE,England,SOMERSET,57
58133,2021.0,11.0,England,OXFORDSHIRE,England,SOUTH YORKSHIRE,75
58134,2021.0,11.0,England,OXFORDSHIRE,England,STAFFORDSHIRE,44
58136,2021.0,11.0,England,OXFORDSHIRE,England,WARWICKSHIRE,98
58138,2021.0,11.0,England,OXFORDSHIRE,England,WILTSHIRE,139
58140,2021.0,11.0,England,OXFORDSHIRE,Wales,CLWYD,14
58141,2021.0,11.0,England,OXFORDSHIRE,Wales,MID GLAMORGAN,107
58289,2021.0,11.0,England,SUFFOLK,England,LANCASHIRE,50
58293,2021.0,11.0,England,SUFFOLK,England,NORTH YORKSHIRE,23
58294,2021.0,11.0,England,SUFFOLK,England,SOUTH YORKSHIRE,41
58297,2021.0,11.0,England,SUFFOLK,England,WARWICKSHIRE,1
58299,2021.0,11.0,England,SUFFOLK,England,WEST YORKSHIRE,4
58301,2021.0,11.0,England,SUFFOLK,Wales,MID GLAMORGAN,87
58304,2021.0,11.0,England,SURREY,England,DEVON,36
58306,2021.0,11.0,England,SURREY,England,GLOUCESTERSHIRE,13
58311,2021.0,11.0,England,SURREY,England,SOMERSET,33
58314,2021.0,11.0,England,SURREY,England,WILTSHIRE,13
58316,2021.0,11.0,England,SURREY,Wales,MID GLAMORGAN,73
58368,2021.0,11.0,England,WEST SUSSEX,England,AVON,10
58373,2021.0,11.0,England,WEST SUSSEX,England,CHESHIRE,20
58374,2021.0,11.0,England,WEST SUSSEX,England,DEVON,4
58377,2021.0,11.0,England,WEST SUSSEX,England,GLOUCESTERSHIRE,37
58383,2021.0,11.0,England,WEST SUSSEX,England,NORTH YORKSHIRE,5
58385,2021.0,11.0,England,WEST SUSSEX,England,SHROPSHIRE,16
58386,2021.0,11.0,England,WEST SUSSEX,England,SOMERSET,16
58390,2021.0,11.0,England,WEST SUSSEX,England,WILTSHIRE,51
59027,2021.0,12.0,England,BERKSHIRE,England,AVON,60
59030,2021.0,12.0,England,BERKSHIRE,England,GLOUCESTERSHIRE,29
59036,2021.0,12.0,England,BERKSHIRE,England,WARWICKSHIRE,1
59037,2021.0,12.0,England,BERKSHIRE,England,WILTSHIRE,2
59039,2021.0,12.0,England,BERKSHIRE,Wales,CLWYD,1
59040,2021.0,12.0,England,BERKSHIRE,Wales,MID GLAMORGAN,26
59042,2021.0,12.0,England,BUCKINGHAMSHIRE,England,AVON,22
59045,2021.0,12.0,England,BUCKINGHAMSHIRE,England,CHESHIRE,10
59046,2021.0,12.0,England,BUCKINGHAMSHIRE,England,CUMBRIA,1
59047,2021.0,12.0,England,BUCKINGHAMSHIRE,England,DERBYSHIRE,3
59048,2021.0,12.0,England,BUCKINGHAMSHIRE,England,DEVON,1
59049,2021.0,12.0,England,BUCKINGHAMSHIRE,England,GLOUCESTERSHIRE,58
59051,2021.0,12.0,England,BUCKINGHAMSHIRE,England,GREATER MANCHESTER,161
59056,2021.0,12.0,England,BUCKINGHAMSHIRE,England,NORTH YORKSHIRE,25
59058,2021.0,12.0,England,BUCKINGHAMSHIRE,England,SHROPSHIRE,5
59059,2021.0,12.0,England,BUCKINGHAMSHIRE,England,SOUTH YORKSHIRE,26
59060,2021.0,12.0,England,BUCKINGHAMSHIRE,England,STAFFORDSHIRE,133
59063,2021.0,12.0,England,BUCKINGHAMSHIRE,England,WARWICKSHIRE,16
59066,2021.0,12.0,England,BUCKINGHAMSHIRE,Wales,MID GLAMORGAN,202
59067,2021.0,12.0,England,CAMBRIDGESHIRE,England,AVON,12
59070,2021.0,12.0,England,CAMBRIDGESHIRE,England,CUMBRIA,2
59071,2021.0,12.0,England,CAMBRIDGESHIRE,England,DORSET,1
59078,2021.0,12.0,England,CAMBRIDGESHIRE,England,NORTH YORKSHIRE,1
59080,2021.0,12.0,England,CAMBRIDGESHIRE,England,SHROPSHIRE,76
59081,2021.0,12.0,England,CAMBRIDGESHIRE,England,SOUTH YORKSHIRE,5
59083,2021.0,12.0,England,CAMBRIDGESHIRE,England,WARWICKSHIRE,3
59084,2021.0,12.0,England,CAMBRIDGESHIRE,England,WILTSHIRE,9
59309,2021.0,12.0,England,EAST SUSSEX,England,AVON,59
59315,2021.0,12.0,England,EAST SUSSEX,England,GLOUCESTERSHIRE,69
59322,2021.0,12.0,England,EAST SUSSEX,England,SOMERSET,1
59326,2021.0,12.0,England,EAST SUSSEX,Wales,MID GLAMORGAN,187
59328,2021.0,12.0,England,ESSEX,England,AVON,12
59336,2021.0,12.0,England,ESSEX,England,NOTTINGHAMSHIRE,1
59338,2021.0,12.0,England,ESSEX,England,SOMERSET,12
59341,2021.0,12.0,England,ESSEX,England,WARWICKSHIRE,27
59343,2021.0,12.0,England,ESSEX,Wales,MID GLAMORGAN,20
59397,2021.0,12.0,England,HAMPSHIRE,England,AVON,221
59401,2021.0,12.0,England,HAMPSHIRE,England,CORNWALL,12
59402,2021.0,12.0,England,HAMPSHIRE,England,CUMBRIA,1
59403,2021.0,12.0,England,HAMPSHIRE,England,DEVON,2
59404,2021.0,12.0,England,HAMPSHIRE,England,DORSET,25
59405,2021.0,12.0,England,HAMPSHIRE,England,GLOUCESTERSHIRE,7
59407,2021.0,12.0,England,HAMPSHIRE,England,HEREFORD & WORCESTER,51
59408,2021.0,12.0,England,HAMPSHIRE,England,LANCASHIRE,31
59413,2021.0,12.0,England,HAMPSHIRE,England,NORTH YORKSHIRE,1
59414,2021.0,12.0,England,HAMPSHIRE,England,NOTTINGHAMSHIRE,33
59416,2021.0,12.0,England,HAMPSHIRE,England,SHROPSHIRE,1
59417,2021.0,12.0,England,HAMPSHIRE,England,SOMERSET,155
59418,2021.0,12.0,England,HAMPSHIRE,England,SOUTH YORKSHIRE,5
59419,2021.0,12.0,England,HAMPSHIRE,England,STAFFORDSHIRE,19
59422,2021.0,12.0,England,HAMPSHIRE,England,WILTSHIRE,331
59424,2021.0,12.0,England,HAMPSHIRE,Scotland,DUMFRIES & GALLOWAY,3
59425,2021.0,12.0,England,HAMPSHIRE,Wales,MID GLAMORGAN,15
59466,2021.0,12.0,England,HERTFORDSHIRE,England,DEVON,4
59468,2021.0,12.0,England,HERTFORDSHIRE,England,GREATER MANCHESTER,2
59475,2021.0,12.0,England,HERTFORDSHIRE,England,SHROPSHIRE,2
59479,2021.0,12.0,England,HUMBERSIDE,England,CUMBRIA,3
59480,2021.0,12.0,England,HUMBERSIDE,England,DURHAM,13
59482,2021.0,12.0,England,HUMBERSIDE,England,LANCASHIRE,81
59485,2021.0,12.0,England,HUMBERSIDE,England,NORTHUMBERLAND,18
59486,2021.0,12.0,England,HUMBERSIDE,England,NORTH YORKSHIRE,904
59487,2021.0,12.0,England,HUMBERSIDE,England,NOTTINGHAMSHIRE,5
59488,2021.0,12.0,England,HUMBERSIDE,England,SHROPSHIRE,26
59489,2021.0,12.0,England,HUMBERSIDE,England,SOUTH YORKSHIRE,43
59490,2021.0,12.0,England,HUMBERSIDE,England,WEST YORKSHIRE,34
59492,2021.0,12.0,England,HUMBERSIDE,Scotland,GRAMPIAN,50
59493,2021.0,12.0,England,HUMBERSIDE,Scotland,STRATHCLYDE,6
59495,2021.0,12.0,England,HUMBERSIDE,Wales,POWYS,5
59504,2021.0,12.0,England,KENT,England,AVON,4
59508,2021.0,12.0,England,KENT,England,DERBYSHIRE,1
59509,2021.0,12.0,England,KENT,England,DEVON,4
59512,2021.0,12.0,England,KENT,England,GLOUCESTERSHIRE,7
59514,2021.0,12.0,England,KENT,England,GREATER MANCHESTER,18
59519,2021.0,12.0,England,KENT,England,NORTH YORKSHIRE,13
59521,2021.0,12.0,England,KENT,England,SHROPSHIRE,16
59522,2021.0,12.0,England,KENT,England,SOMERSET,1
59526,2021.0,12.0,England,KENT,Wales,MID GLAMORGAN,37
59560,2021.0,12.0,England,LEICESTERSHIRE,England,AVON,58
59565,2021.0,12.0,England,LEICESTERSHIRE,England,CHESHIRE,8
59566,2021.0,12.0,England,LEICESTERSHIRE,England,DERBYSHIRE,75
59567,2021.0,12.0,England,LEICESTERSHIRE,England,HEREFORD & WORCESTER,51
59570,2021.0,12.0,England,LEICESTERSHIRE,England,LANCASHIRE,40
59575,2021.0,12.0,England,LEICESTERSHIRE,England,NORTH YORKSHIRE,66
59576,2021.0,12.0,England,LEICESTERSHIRE,England,NOTTINGHAMSHIRE,139
59578,2021.0,12.0,England,LEICESTERSHIRE,England,SHROPSHIRE,158
59579,2021.0,12.0,England,LEICESTERSHIRE,England,SOMERSET,38
59580,2021.0,12.0,England,LEICESTERSHIRE,England,SOUTH YORKSHIRE,124
59581,2021.0,12.0,England,LEICESTERSHIRE,England,STAFFORDSHIRE,158
59584,2021.0,12.0,England,LEICESTERSHIRE,England,WARWICKSHIRE,315
59585,2021.0,12.0,England,LEICESTERSHIRE,England,WEST MIDLANDS,4
59587,2021.0,12.0,England,LEICESTERSHIRE,England,WEST YORKSHIRE,24
59589,2021.0,12.0,England,LEICESTERSHIRE,Wales,MID GLAMORGAN,162
59592,2021.0,12.0,England,LINCOLNSHIRE,England,CORNWALL,1
59593,2021.0,12.0,England,LINCOLNSHIRE,England,CUMBRIA,2
59594,2021.0,12.0,England,LINCOLNSHIRE,England,DERBYSHIRE,37
59595,2021.0,12.0,England,LINCOLNSHIRE,England,DEVON,178
59596,2021.0,12.0,England,LINCOLNSHIRE,England,DORSET,1
59597,2021.0,12.0,England,LINCOLNSHIRE,England,GREATER MANCHESTER,17
59602,2021.0,12.0,England,LINCOLNSHIRE,England,NORTHUMBERLAND,1
59603,2021.0,12.0,England,LINCOLNSHIRE,England,NORTH YORKSHIRE,73
59604,2021.0,12.0,England,LINCOLNSHIRE,England,NOTTINGHAMSHIRE,6
59606,2021.0,12.0,England,LINCOLNSHIRE,England,SHROPSHIRE,9
59607,2021.0,12.0,England,LINCOLNSHIRE,England,SOUTH YORKSHIRE,211
59608,2021.0,12.0,England,LINCOLNSHIRE,England,STAFFORDSHIRE,9
59610,2021.0,12.0,England,LINCOLNSHIRE,England,WEST MIDLANDS,10
59611,2021.0,12.0,England,LINCOLNSHIRE,England,WEST YORKSHIRE,1
59613,2021.0,12.0,England,LINCOLNSHIRE,Scotland,BORDERS,1
59626,2021.0,12.0,England,NORFOLK,England,CHESHIRE,2
59627,2021.0,12.0,England,NORFOLK,England,CUMBRIA,1
59629,2021.0,12.0,England,NORFOLK,England,GREATER MANCHESTER,12
59635,2021.0,12.0,England,NORFOLK,England,NORTH YORKSHIRE,9
59636,2021.0,12.0,England,NORFOLK,England,SHROPSHIRE,10
59637,2021.0,12.0,England,NORFOLK,England,SOUTH YORKSHIRE,216
59638,2021.0,12.0,England,NORFOLK,England,STAFFORDSHIRE,3
59642,2021.0,12.0,England,NORFOLK,Wales,MID GLAMORGAN,24
59643,2021.0,12.0,England,NORTHAMPTONSHIRE,England,AVON,1
59648,2021.0,12.0,England,NORTHAMPTONSHIRE,England,GLOUCESTERSHIRE,8
59649,2021.0,12.0,England,NORTHAMPTONSHIRE,England,HEREFORD & WORCESTER,10
59650,2021.0,12.0,England,NORTHAMPTONSHIRE,England,LANCASHIRE,50
59655,2021.0,12.0,England,NORTHAMPTONSHIRE,England,NORTH YORKSHIRE,12
59656,2021.0,12.0,England,NORTHAMPTONSHIRE,England,NOTTINGHAMSHIRE,14
59658,2021.0,12.0,England,NORTHAMPTONSHIRE,England,SHROPSHIRE,42
59659,2021.0,12.0,England,NORTHAMPTONSHIRE,England,SOMERSET,4
59660,2021.0,12.0,England,NORTHAMPTONSHIRE,England,SOUTH YORKSHIRE,111
59661,2021.0,12.0,England,NORTHAMPTONSHIRE,England,STAFFORDSHIRE,8
59663,2021.0,12.0,England,NORTHAMPTONSHIRE,England,WARWICKSHIRE,100
59665,2021.0,12.0,England,NORTHAMPTONSHIRE,Wales,MID GLAMORGAN,9
59742,2021.0,12.0,England,OXFORDSHIRE,England,AVON,25
59745,2021.0,12.0,England,OXFORDSHIRE,England,CHESHIRE,3
59746,2021.0,12.0,England,OXFORDSHIRE,England,CORNWALL,2
59747,2021.0,12.0,England,OXFORDSHIRE,England,DEVON,1
59748,2021.0,12.0,England,OXFORDSHIRE,England,DORSET,12
59749,2021.0,12.0,England,OXFORDSHIRE,England,GLOUCESTERSHIRE,63
59751,2021.0,12.0,England,OXFORDSHIRE,England,HEREFORD & WORCESTER,52
59756,2021.0,12.0,England,OXFORDSHIRE,England,NORTH YORKSHIRE,10
59757,2021.0,12.0,England,OXFORDSHIRE,England,NOTTINGHAMSHIRE,18
59759,2021.0,12.0,England,OXFORDSHIRE,England,SHROPSHIRE,41
59760,2021.0,12.0,England,OXFORDSHIRE,England,SOMERSET,10
59761,2021.0,12.0,England,OXFORDSHIRE,England,SOUTH YORKSHIRE,24
59763,2021.0,12.0,England,OXFORDSHIRE,England,WARWICKSHIRE,84
59764,2021.0,12.0,England,OXFORDSHIRE,England,WILTSHIRE,95
59766,2021.0,12.0,England,OXFORDSHIRE,Wales,MID GLAMORGAN,83
59767,2021.0,12.0,England,OXFORDSHIRE,Wales,SHROPSHIRE,5
