Movement Year,Movement Month Number,Best CPH Country (Dep),Best CPH County (Dep),Best CPH Country (Dest),Best CPH County (Dest),Number of Movements,Number of Animals Moved
2022,10,England,Devonshire,England,West Midlands,22,676
2022,10,England,Devonshire,England,Wiltshire,101,"4,031"
2022,10,England,Devonshire,Wales,Clwyd,14,910
2022,10,England,Devonshire,Wales,Dyfed,5,270
2022,10,England,Devonshire,Wales,Mid Glamorgan,36,"2,974"
2022,10,England,Devonshire,Wales,Powys (North & South),21,"2,263"
2022,10,England,Dorset,England,Derbyshire,2,210
2022,10,England,Dorset,England,Dorset,164,"3,542"
2022,10,England,Dorset,England,Hampshire,3,172
2022,10,England,Dorset,England,Kent,1,114
2022,10,England,Dorset,England,Somerset,37,158
2022,10,England,Durham,England,Cumbria,3,267
2022,10,England,Durham,England,Durham,122,"4,111"
2022,10,England,Durham,England,Greater Manchester,3,487
2022,10,England,Durham,England,Humberside,22,"1,714"
2022,10,England,Durham,England,Lancashire,141,"4,636"
2022,10,England,Durham,England,North Yorkshire,8,201
2022,10,England,Durham,England,Shropshire,7,"1,512"
2022,10,England,Durham,England,Staffordshire,2,105
2022,10,England,Durham,England,Tyne & Wear,5,210
2022,10,England,Durham,England,Warwickshire,1,30
2022,10,England,Durham,England,West Midlands,12,"1,261"
2022,10,England,Durham,England,West Yorkshire,6,780
2022,10,England,Durham,Wales,Clwyd,11,638
2022,10,England,Durham,Wales,Powys (North & South),30,"2,189"
2022,10,England,East Sussex,England,Dorset,7,569
2022,10,England,East Sussex,England,East Sussex,75,803
2022,10,England,East Sussex,England,Greater London - East,5,290
2022,10,England,East Sussex,England,Kent,30,"1,509"
2022,10,England,East Sussex,England,West Midlands,3,"1,024"
2022,10,England,East Sussex,England,West Sussex,11,93
2022,10,England,Essex,England,Cambridgeshire,2,4
2022,10,England,Essex,England,Essex,126,"2,011"
2022,10,England,Essex,England,Greater London - East,10,"1,086"
2022,10,England,Essex,England,Leicester,1,231
2022,10,England,Essex,England,Norfolk,9,658
2022,10,England,Gloucestershire,England,Derbyshire,11,696
2022,10,England,Gloucestershire,England,Dorset,8,962
2022,10,England,Gloucestershire,England,Gloucestershire,80,"1,276"
2022,10,England,Gloucestershire,England,Hereford & Worcester,1,2
2022,10,England,Gloucestershire,England,Humberside,19,"1,608"
2022,10,England,Gloucestershire,England,Oxfordshire,14,"1,405"
2022,10,England,Gloucestershire,England,Warwickshire,46,"3,229"
2022,10,England,Gloucestershire,England,West Midlands,2,69
2022,10,England,Gloucestershire,England,Wiltshire,6,170
2022,10,England,Gloucestershire,Wales,Clwyd,4,639
2022,10,England,Gloucestershire,Wales,Dyfed,6,539
2022,10,England,Gloucestershire,Wales,Gwent,8,44
2022,10,England,Gloucestershire,Wales,Mid Glamorgan,3,333
2022,10,England,Gloucestershire,Wales,Powys (North & South),9,"1,624"
2022,10,England,Greater London,England,Kent,1,8
2022,10,England,Greater London,England,West Sussex,1,6
2022,10,England,Greater London - East,England,Essex,4,20
2022,10,England,Greater London - East,England,Greater London - East,22,"6,736"
2022,10,England,Greater Manchester,England,Cheshire,12,39
2022,10,England,Greater Manchester,England,Derbyshire,3,8
2022,10,England,Greater Manchester,England,Greater Manchester,11,297
2022,10,England,Greater Manchester,England,Lancashire,17,219
2022,10,England,Greater Manchester,England,West Yorkshire,17,125
2022,10,England,Hampshire,England,Dorset,18,364
2022,10,England,Hampshire,England,Hampshire,38,683
2022,10,England,Hampshire,England,Oxfordshire,4,54
2022,10,England,Hampshire,England,Somerset,3,44
2022,10,England,Hampshire,England,West Sussex,3,14
2022,10,England,Hampshire,England,Wiltshire,18,328
2022,10,England,Hampshire,Wales,Powys (North & South),2,239
2022,10,England,Hereford & Worcester,England,Cornwall,3,350
2022,10,England,Hereford & Worcester,England,Derbyshire,79,"4,101"
2022,10,England,Hereford & Worcester,England,Dorset,51,"15,394"
2022,10,England,Hereford & Worcester,England,Gloucestershire,23,"1,192"
2022,10,England,Hereford & Worcester,England,Hampshire,4,277
2022,10,England,Hereford & Worcester,England,Hereford & Worcester,61,"3,031"
2022,10,England,Hereford & Worcester,England,Kent,6,553
2022,10,England,Hereford & Worcester,England,Oxfordshire,16,"2,547"
2022,10,England,Hereford & Worcester,England,Shropshire,23,"1,613"
2022,10,England,Hereford & Worcester,England,Somerset,9,"1,007"
2022,10,England,Hereford & Worcester,England,Staffordshire,44,"2,100"
2022,10,England,Hereford & Worcester,England,Warwickshire,82,"4,317"
2022,10,England,Hereford & Worcester,England,West Midlands,114,"12,349"
2022,10,England,Hereford & Worcester,Wales,Clwyd,25,"1,941"
2022,10,England,Hereford & Worcester,Wales,Dyfed,13,"2,579"
2022,10,England,Hereford & Worcester,Wales,Gwent,15,528
2022,10,England,Hereford & Worcester,Wales,Mid Glamorgan,45,"4,613"
2022,10,England,Hereford & Worcester,Wales,Powys (North & South),12,814
2022,10,England,Hertford,England,Bedfordshire,6,42
2022,10,England,Hertford,England,Cambridgeshire,13,89
2022,10,England,Hertford,England,Essex,28,378
2022,10,England,Hertford,England,Warwickshire,1,8
2022,10,England,Hertford,Wales,Mid Glamorgan,2,211
2022,10,England,Humberside,England,Derbyshire,1,34
2022,10,England,Humberside,England,Durham,2,5
2022,10,England,Humberside,England,Humberside,63,840
2022,10,England,Humberside,England,Lancashire,2,253
2022,10,England,Humberside,England,Lincolnshire,3,14
2022,10,England,Humberside,England,South Yorkshire,5,50
2022,10,England,Humberside,England,West Yorkshire,4,73
2022,10,England,Isle of Wight,England,Dorset,8,493
2022,10,England,Isle of Wight,England,Hampshire,24,158
2022,10,England,Kent,England,East Sussex,14,101
2022,10,England,Kent,England,Essex,12,473
2022,10,England,Kent,England,Greater London - East,22,"1,664"
2022,10,England,Kent,England,Hampshire,9,522
2022,10,England,Kent,England,Kent,206,"4,593"
2022,10,England,Kent,England,West Midlands,1,277
2022,10,England,Kent,England,West Sussex,1,5
2022,10,England,Lancashire,England,Cheshire,3,36
2022,10,England,Lancashire,England,Cumbria,17,113
2022,10,England,Lancashire,England,Greater Manchester,55,"2,089"
2022,10,England,Lancashire,England,Humberside,1,223
2022,10,England,Lancashire,England,Lancashire,367,"21,417"
2022,10,England,Lancashire,England,North Yorkshire,1,48
2022,10,England,Lancashire,England,Staffordshire,8,544
2022,10,England,Lancashire,England,Warwickshire,4,345
2022,10,England,Lancashire,England,West Midlands,22,"4,669"
2022,10,England,Lancashire,England,West Yorkshire,55,"1,261"
2022,10,England,Lancashire,Wales,Clwyd,3,152
2022,10,England,Lancashire,Wales,Mid Glamorgan,9,"2,781"
2022,10,England,Leicester,England,Derbyshire,37,"1,520"
2022,10,England,Leicester,England,Leicester,118,"1,449"
2022,10,England,Leicester,England,Lincolnshire,14,331
2022,10,England,Leicester,England,Norfolk,5,70
2022,10,England,Leicester,England,Shropshire,9,"1,833"
2022,10,England,Leicester,England,Staffordshire,26,604
2022,10,England,Leicester,England,Warwickshire,68,"2,884"
2022,10,England,Leicester,England,West Midlands,15,982
2022,10,England,Leicester,Wales,Clwyd,4,392
2022,10,England,Leicester,Wales,Powys (North & South),18,"1,002"
2022,10,England,Lincolnshire,England,Derbyshire,5,298
2022,10,England,Lincolnshire,England,Humberside,6,274
2022,10,England,Lincolnshire,England,Lancashire,2,103
2022,10,England,Lincolnshire,England,Leicester,9,46
2022,10,England,Lincolnshire,England,Lincolnshire,98,701
2022,10,England,Lincolnshire,England,Norfolk,5,179
2022,10,England,Lincolnshire,England,South Yorkshire,5,24
2022,10,England,Lincolnshire,England,Warwickshire,9,"1,366"
2022,10,England,Lincolnshire,England,West Midlands,1,282
2022,10,England,Lincolnshire,Wales,Powys (North & South),5,712
2022,10,England,Merseyside,England,Cheshire,2,14
2022,10,England,Merseyside,England,Greater Manchester,3,16
2022,10,England,Merseyside,Wales,Clwyd,1,5
2022,10,England,Merseyside,Wales,Powys (North & South),1,88
2022,10,England,Norfolk,England,Cambridgeshire,1,5
2022,10,England,Norfolk,England,Essex,2,34
2022,10,England,Norfolk,England,Norfolk,138,"2,361"
2022,10,England,Norfolk,England,Warwickshire,1,58
2022,10,England,Norfolk,Wales,Dyfed,1,64
2022,10,England,Norfolk,Wales,Mid Glamorgan,1,28
2022,10,England,Norfolk,Wales,Powys (North & South),6,551
2022,10,England,Northamptonshire,England,Bedfordshire,6,43
2022,10,England,Northamptonshire,England,Cambridgeshire,1,4
2022,10,England,Northamptonshire,England,Cornwall,8,"1,356"
2022,10,England,Northamptonshire,England,Derbyshire,3,60
2022,10,England,Northamptonshire,England,Dorset,20,"4,439"
2022,10,England,Northamptonshire,England,Essex,8,415
2022,10,England,Northamptonshire,England,Humberside,1,138
2022,10,England,Northamptonshire,England,Lancashire,34,695
2022,10,England,Northamptonshire,England,Leicester,83,885
2022,10,England,Northamptonshire,England,Lincolnshire,1,1
2022,10,England,Northamptonshire,England,Oxfordshire,2,31
2022,10,England,Northamptonshire,England,Shropshire,9,"1,411"
2022,10,England,Northamptonshire,England,Somerset,9,"1,305"
2022,10,England,Northamptonshire,England,Staffordshire,5,374
2022,10,England,Northamptonshire,England,Warwickshire,96,"3,134"
2022,10,England,Northamptonshire,England,West Midlands,5,575
2022,10,England,Northamptonshire,Wales,Clwyd,5,259
2022,10,England,Northamptonshire,Wales,Mid Glamorgan,9,"2,392"
2022,10,England,Northamptonshire,Wales,Powys (North & South),5,209
2022,10,England,Northumberland,England,Cumbria,12,"1,356"
2022,10,England,Northumberland,England,Derbyshire,12,"1,413"
2022,10,England,Northumberland,England,Durham,81,"1,780"
2022,10,England,Northumberland,England,Greater London - East,5,680
2022,10,England,Northumberland,England,Greater Manchester,17,"1,327"
2022,10,England,Northumberland,England,Humberside,101,"6,775"
2022,10,England,Northumberland,England,Lancashire,43,"3,141"
2022,10,England,Northumberland,England,Staffordshire,4,390
2022,10,England,Northumberland,England,Tyne & Wear,21,"1,532"
2022,10,England,Northumberland,England,Warwickshire,3,357
2022,10,England,Northumberland,England,West Midlands,10,"1,132"
2022,10,England,Northumberland,England,West Yorkshire,22,"2,335"
2022,10,England,Northumberland,Wales,Clwyd,15,"1,398"
2022,10,England,Northumberland,Wales,Dyfed,42,"3,719"
2022,10,England,Northumberland,Wales,Powys (North & South),131,"11,881"
2022,10,England,North Yorkshire,England,Cumbria,20,"1,347"
2022,10,England,North Yorkshire,England,Derbyshire,5,145
2022,10,England,North Yorkshire,England,Dorset,18,"6,705"
2022,10,England,North Yorkshire,England,Durham,75,"3,041"
2022,10,England,North Yorkshire,England,Greater Manchester,63,"5,693"
2022,10,England,North Yorkshire,England,Humberside,174,"16,398"
2022,10,England,North Yorkshire,England,Kent,2,77
2022,10,England,North Yorkshire,England,Lancashire,186,"12,271"
2022,10,England,North Yorkshire,England,Leicester,1,63
2022,10,England,North Yorkshire,England,North Yorkshire,79,"2,097"
2022,10,England,North Yorkshire,England,Oxfordshire,24,"3,221"
2022,10,England,North Yorkshire,England,Shropshire,4,810
2022,10,England,North Yorkshire,England,Somerset,2,136
2022,10,England,North Yorkshire,England,South Yorkshire,4,42
2022,10,England,North Yorkshire,England,Staffordshire,8,"1,131"
2022,10,England,North Yorkshire,England,Tyne & Wear,2,105
2022,10,England,North Yorkshire,England,Warwickshire,6,745
2022,10,England,North Yorkshire,England,West Midlands,63,"7,170"
2022,10,England,North Yorkshire,England,West Yorkshire,342,"10,991"
2022,10,England,North Yorkshire,Wales,Clwyd,35,"3,277"
2022,10,England,North Yorkshire,Wales,Powys (North & South),9,529
2022,10,England,Nottinghamshire,England,Derbyshire,38,534
2022,10,England,Nottinghamshire,England,Leicester,21,424
2022,10,England,Nottinghamshire,England,Lincolnshire,2,23
2022,10,England,Nottinghamshire,England,Nottinghamshire,1,4
2022,10,England,Nottinghamshire,England,Staffordshire,4,32
2022,10,England,Nottinghamshire,England,Warwickshire,1,36
2022,10,England,Nottinghamshire,England,West Yorkshire,4,150
2022,10,England,Nottinghamshire,Wales,Dyfed,1,477
2022,10,England,Nottinghamshire,Wales,Mid Glamorgan,1,52
2022,10,England,Oxfordshire,England,Bedfordshire,5,14
2022,10,England,Oxfordshire,England,Derbyshire,5,170
2022,10,England,Oxfordshire,England,Dorset,1,60
2022,10,England,Oxfordshire,England,Gloucestershire,1,3
2022,10,England,Oxfordshire,England,Hampshire,4,151
2022,10,England,Oxfordshire,England,Kent,3,491
2022,10,England,Oxfordshire,England,Oxfordshire,43,541
2022,10,England,Oxfordshire,England,Shropshire,3,231
2022,10,England,Oxfordshire,England,Warwickshire,80,"1,732"
2022,10,England,Oxfordshire,England,Wiltshire,3,18
2022,10,England,Oxfordshire,Wales,Dyfed,5,466
2022,10,England,Oxfordshire,Wales,Mid Glamorgan,6,836
2022,10,England,Shropshire,England,Cheshire,13,87
2022,10,England,Shropshire,England,Cornwall,15,"2,905"
2022,10,England,Shropshire,England,Cumbria,6,763
2022,10,England,Shropshire,England,Derbyshire,135,"10,601"
2022,10,England,Shropshire,England,Gloucestershire,5,88
2022,10,England,Shropshire,England,Greater Manchester,4,142
2022,10,England,Shropshire,England,Hampshire,4,315
2022,10,England,Shropshire,England,Hereford & Worcester,34,249
2022,10,England,Shropshire,England,Kent,1,141
2022,10,England,Shropshire,England,Lancashire,5,404
2022,10,England,Shropshire,England,Oxfordshire,15,908
2022,10,England,Shropshire,England,Shropshire,97,"14,371"
2022,10,England,Shropshire,England,Somerset,5,829
2022,10,England,Shropshire,England,Staffordshire,153,"7,162"
2022,10,England,Shropshire,England,Warwickshire,12,"1,011"
2022,10,England,Shropshire,England,West Midlands,150,"13,918"
2022,10,England,Shropshire,England,Wiltshire,4,699
2022,10,England,Shropshire,Wales,Clwyd,82,"3,288"
2022,10,England,Shropshire,Wales,Dyfed,9,"1,014"
2022,10,England,Shropshire,Wales,Mid Glamorgan,3,79
2022,10,England,Shropshire,Wales,Powys (North & South),20,"1,350"
2022,10,England,Somerset,England,Avon,14,46
2022,10,England,Somerset,England,Cornwall,39,"2,616"
2022,10,England,Somerset,England,Derbyshire,4,966
2022,10,England,Somerset,England,Devonshire,9,35
2022,10,England,Somerset,England,Dorset,124,"7,967"
2022,10,England,Somerset,England,Gloucestershire,1,2
2022,10,England,Somerset,England,Hampshire,6,505
2022,10,England,Somerset,England,Kent,7,910
2022,10,England,Somerset,England,Somerset,233,"4,377"
2022,10,England,Somerset,England,Staffordshire,3,402
2022,10,England,Somerset,England,Warwickshire,9,470
2022,10,England,Somerset,England,West Midlands,19,"1,466"
2022,10,England,Somerset,England,Wiltshire,18,443
2022,10,England,Somerset,Wales,Clwyd,5,276
2022,10,England,Somerset,Wales,Dyfed,13,"1,786"
2022,10,England,Somerset,Wales,Mid Glamorgan,4,576
2022,10,England,Somerset,Wales,Powys (North & South),8,524
2022,10,England,South Yorkshire,England,Derbyshire,9,26
2022,10,England,South Yorkshire,England,Humberside,5,744
2022,10,England,South Yorkshire,England,South Yorkshire,6,22
2022,10,England,South Yorkshire,England,West Midlands,1,270
2022,10,England,South Yorkshire,England,West Yorkshire,2,37
2022,10,England,Staffordshire,England,Cheshire,14,80
2022,10,England,Staffordshire,England,Derbyshire,65,"2,645"
2022,10,England,Staffordshire,England,Humberside,2,42
2022,10,England,Staffordshire,England,Lancashire,7,385
2022,10,England,Staffordshire,England,Staffordshire,283,"5,395"
2022,10,England,Staffordshire,England,Warwickshire,38,"1,778"
2022,10,England,Staffordshire,England,West Midlands,12,"1,587"
2022,10,England,Suffolk,England,Essex,49,493
2022,10,England,Suffolk,England,Kent,1,298
2022,10,England,Suffolk,England,Leicester,2,29
2022,10,England,Suffolk,England,Norfolk,24,211
2022,10,England,Suffolk,Wales,Dyfed,4,270
2022,10,England,Suffolk,Wales,Powys (North & South),2,193
2022,10,England,Surrey,England,Dorset,2,165
2022,10,England,Surrey,England,East Sussex,2,8
2022,10,England,Surrey,England,Hampshire,29,"2,057"
2022,10,England,Surrey,England,Kent,21,"1,137"
2022,10,England,Surrey,England,West Sussex,11,59
2022,10,England,Tyne & Wear,England,Durham,14,81
2022,10,England,Tyne & Wear,England,Humberside,1,60
2022,10,England,Tyne & Wear,England,Lancashire,1,20
2022,10,England,Tyne & Wear,England,West Midlands,1,97
2022,10,England,Warwickshire,England,Derbyshire,4,197
2022,10,England,Warwickshire,England,Hereford & Worcester,4,20
2022,10,England,Warwickshire,England,Leicester,19,141
2022,10,England,Warwickshire,England,Oxfordshire,1,59
2022,10,England,Warwickshire,England,Staffordshire,2,32
2022,10,England,Warwickshire,England,Warwickshire,246,"7,362"
2022,10,England,Warwickshire,England,West Yorkshire,1,227
2022,10,England,Warwickshire,Wales,Clwyd,4,52
2022,10,England,Warwickshire,Wales,Dyfed,4,282
2022,10,England,West Midlands,England,Leicester,2,80
2022,10,England,West Midlands,England,Staffordshire,3,19
2022,10,England,West Midlands,England,Warwickshire,24,364
2022,10,England,West Sussex,England,Dorset,29,"1,873"
2022,10,England,West Sussex,England,East Sussex,2,10
2022,10,England,West Sussex,England,Greater London - East,3,638
2022,10,England,West Sussex,England,Hampshire,11,112
2022,10,England,West Sussex,England,Kent,14,750
2022,10,England,West Sussex,England,West Sussex,51,486
2022,10,England,West Yorkshire,England,Derbyshire,3,53
2022,10,England,West Yorkshire,England,Durham,5,282
2022,10,England,West Yorkshire,England,Greater Manchester,12,"1,165"
2022,10,England,West Yorkshire,England,Humberside,2,409
2022,10,England,West Yorkshire,England,Lancashire,13,465
2022,10,England,West Yorkshire,England,North Yorkshire,1,37
2022,10,England,West Yorkshire,England,South Yorkshire,1,2
2022,10,England,West Yorkshire,England,Warwickshire,1,216
2022,10,England,West Yorkshire,England,West Yorkshire,168,"3,806"
2022,10,England,West Yorkshire,Wales,Clwyd,4,66
2022,10,England,Wiltshire,England,Cornwall,3,119
2022,10,England,Wiltshire,England,Dorset,40,"1,791"
2022,10,England,Wiltshire,England,Gloucestershire,10,64
2022,10,England,Wiltshire,England,Hampshire,14,318
2022,10,England,Wiltshire,England,Humberside,2,172
2022,10,England,Wiltshire,England,Oxfordshire,3,38
2022,10,England,Wiltshire,England,Somerset,10,54
2022,10,England,Wiltshire,England,Warwickshire,3,153
2022,10,England,Wiltshire,England,Wiltshire,101,912
2022,10,England,Wiltshire,Wales,Powys (North & South),2,126
2022,10,Unknown,Unknown,England,Derbyshire,6,372
2022,10,Unknown,Unknown,England,Essex,2,592
2022,10,Unknown,Unknown,England,Gloucestershire,1,14
2022,10,Unknown,Unknown,England,Kent,2,369
2022,10,Unknown,Unknown,England,Lancashire,5,"1,694"
2022,10,Unknown,Unknown,England,Leicester,5,70
2022,10,Unknown,Unknown,England,Oxfordshire,5,"1,586"
2022,10,Unknown,Unknown,England,Shropshire,2,455
2022,10,Unknown,Unknown,England,West Midlands,11,"3,501"
2022,10,Wales,Clwyd,England,Cheshire,11,532
2022,10,Wales,Clwyd,England,Cornwall,1,51
2022,10,Wales,Clwyd,England,Cumbria,4,"2,017"
2022,10,Wales,Clwyd,England,Derbyshire,11,920
2022,10,Wales,Clwyd,England,Dorset,2,551
2022,10,Wales,Clwyd,England,Gloucestershire,2,175
2022,10,Wales,Clwyd,England,Greater Manchester,8,"1,684"
2022,10,Wales,Clwyd,England,Lancashire,57,"8,291"
2022,10,Wales,Clwyd,England,Oxfordshire,1,138
2022,10,Wales,Clwyd,England,Shropshire,19,"4,959"
2022,10,Wales,Clwyd,England,Staffordshire,11,"1,903"
2022,10,Wales,Clwyd,England,West Midlands,87,"10,479"
2022,10,Wales,Clwyd,Wales,Clwyd,164,"5,175"
2022,10,Wales,Clwyd,Wales,Dyfed,28,"2,408"
2022,10,Wales,Clwyd,Wales,Gwynedd,18,222
2022,10,Wales,Clwyd,Wales,Mid Glamorgan,12,966
2022,10,Wales,Clwyd,Wales,Powys (North & South),53,"2,921"
2022,10,Wales,Dyfed,England,Derbyshire,2,763
2022,10,Wales,Dyfed,England,Dorset,12,"1,159"
2022,10,Wales,Dyfed,England,Gloucestershire,28,"1,961"
2022,10,Wales,Dyfed,England,Shropshire,5,189
2022,10,Wales,Dyfed,England,Staffordshire,6,628
2022,10,Wales,Dyfed,England,West Midlands,29,"8,558"
2022,10,Wales,Dyfed,England,Wiltshire,13,720
2022,10,Wales,Dyfed,Wales,Clwyd,2,327
2022,10,Wales,Dyfed,Wales,Dyfed,691,"25,539"
2022,10,Wales,Dyfed,Wales,Mid Glamorgan,104,"7,672"
2022,10,Wales,Dyfed,Wales,Powys (North & South),112,"5,508"
2022,10,Wales,Dyfed,Wales,West Glamorgan,13,55
2022,10,Wales,Gwent,England,Derbyshire,9,"1,186"
2022,10,Wales,Gwent,England,Gloucestershire,21,"2,099"
2022,10,Wales,Gwent,England,Shropshire,1,15
2022,10,Wales,Gwent,England,Staffordshire,1,50
2022,10,Wales,Gwent,England,Warwickshire,20,"1,002"
2022,10,Wales,Gwent,England,West Midlands,10,352
2022,10,Wales,Gwent,England,Wiltshire,4,105
2022,10,Wales,Gwent,Wales,Clwyd,8,"1,217"
2022,10,Wales,Gwent,Wales,Gwent,29,182
2022,10,Wales,Gwent,Wales,Mid Glamorgan,54,"1,774"
2022,10,Wales,Gwent,Wales,Powys (North & South),3,9
2022,10,Wales,Gwynedd,England,Cumbria,2,515
2022,10,Wales,Gwynedd,England,Derbyshire,33,"2,656"
2022,10,Wales,Gwynedd,England,Dorset,9,"1,335"
2022,10,Wales,Gwynedd,England,Gloucestershire,5,"1,061"
2022,10,Wales,Gwynedd,England,Humberside,4,313
2022,10,Wales,Gwynedd,England,Lancashire,136,"4,588"
2022,10,Wales,Gwynedd,England,Shropshire,17,"1,879"
2022,10,Wales,Gwynedd,England,Staffordshire,22,"2,548"
2022,10,Wales,Gwynedd,England,West Midlands,33,"2,057"
2022,10,Wales,Gwynedd,Wales,Clwyd,48,"2,317"
2022,10,Wales,Gwynedd,Wales,Dyfed,61,"5,806"
2022,10,Wales,Gwynedd,Wales,Gwynedd,99,807
2022,10,Wales,Gwynedd,Wales,Mid Glamorgan,16,"2,044"
2022,10,Wales,Gwynedd,Wales,Powys (North & South),96,"5,773"
2022,10,Wales,Mid Glamorgan,England,Dorset,2,78
2022,10,Wales,Mid Glamorgan,England,Gloucestershire,3,159
2022,10,Wales,Mid Glamorgan,Wales,Dyfed,9,438
2022,10,Wales,Mid Glamorgan,Wales,Gwent,1,6
2022,10,Wales,Mid Glamorgan,Wales,Mid Glamorgan,89,"1,777"
2022,10,Wales,Mid Glamorgan,Wales,Powys (North & South),2,58
2022,10,Wales,Powys (North & South),England,Cornwall,17,"4,238"
2022,10,Wales,Powys (North & South),England,Cumbria,4,887
2022,10,Wales,Powys (North & South),England,Derbyshire,58,"8,855"
2022,10,Wales,Powys (North & South),England,Dorset,25,"4,182"
2022,10,Wales,Powys (North & South),England,Gloucestershire,21,"3,424"
2022,10,Wales,Powys (North & South),England,Greater Manchester,17,"7,529"
2022,10,Wales,Powys (North & South),England,Hereford & Worcester,25,151
2022,10,Wales,Powys (North & South),England,Humberside,1,148
2022,10,Wales,Powys (North & South),England,Kent,1,149
2022,10,Wales,Powys (North & South),England,Lancashire,54,"8,151"
2022,10,Wales,Powys (North & South),England,Shropshire,25,"4,454"
2022,10,Wales,Powys (North & South),England,Staffordshire,49,"9,716"
2022,10,Wales,Powys (North & South),England,Warwickshire,28,"4,284"
2022,10,Wales,Powys (North & South),England,West Midlands,94,"9,492"
2022,10,Wales,Powys (North & South),Wales,Clwyd,107,"8,797"
2022,10,Wales,Powys (North & South),Wales,Dyfed,113,"11,568"
2022,10,Wales,Powys (North & South),Wales,Gwent,6,137
2022,10,Wales,Powys (North & South),Wales,Gwynedd,3,15
2022,10,Wales,Powys (North & South),Wales,Mid Glamorgan,127,"7,793"
2022,10,Wales,Powys (North & South),Wales,Powys (North & South),663,"37,265"
2022,10,Wales,South Glamorgan,Wales,Dyfed,1,50
2022,10,Wales,South Glamorgan,Wales,Gwent,3,11
2022,10,Wales,South Glamorgan,Wales,Mid Glamorgan,25,214
2022,10,Wales,South Glamorgan,Wales,Powys (North & South),13,"1,982"
2022,10,Wales,West Glamorgan,England,Dorset,1,22
2022,10,Wales,West Glamorgan,England,Gloucestershire,4,360
2022,10,Wales,West Glamorgan,England,Shropshire,2,689
2022,10,Wales,West Glamorgan,England,West Midlands,4,"1,772"
2022,10,Wales,West Glamorgan,Wales,Dyfed,11,594
2022,10,Wales,West Glamorgan,Wales,Mid Glamorgan,34,484
2022,10,Wales,West Glamorgan,Wales,Powys (North & South),2,85
2022,10,Wales,West Glamorgan,Wales,West Glamorgan,24,256
2022,11,England,Avon,England,Avon,56,262
2022,11,England,Avon,England,Dorset,9,549
2022,11,England,Avon,England,Gloucestershire,9,33
2022,11,England,Avon,England,Warwickshire,1,56
2022,11,England,Avon,England,Wiltshire,20,470
2022,11,England,Avon,Wales,Gwent,2,23
2022,11,England,Avon,Wales,Mid Glamorgan,1,45
2022,11,England,Bedfordshire,England,Bedfordshire,28,363
2022,11,England,Bedfordshire,England,Cambridgeshire,8,31
2022,11,England,Bedfordshire,England,Cornwall,1,119
2022,11,England,Bedfordshire,England,Greater London - East,2,102
2022,11,England,Bedfordshire,England,Oxfordshire,3,57
2022,11,England,Bedfordshire,England,Shropshire,1,208
2022,11,England,Bedfordshire,England,Warwickshire,2,16
2022,11,England,Berkshire,England,Dorset,1,152
2022,11,England,Berkshire,England,Gloucestershire,2,75
2022,11,England,Berkshire,England,Hampshire,8,142
2022,11,England,Berkshire,England,Oxfordshire,7,55
2022,11,England,Berkshire,England,Warwickshire,1,25
2022,11,England,Berkshire,England,Wiltshire,7,133
2022,11,England,Berkshire,Wales,Powys (North & South),1,201
2022,11,England,Buckinghamshire,England,Bedfordshire,24,147
2022,11,England,Buckinghamshire,England,Derbyshire,1,16
2022,11,England,Buckinghamshire,England,Dorset,1,55
2022,11,England,Buckinghamshire,England,Essex,1,5
2022,11,England,Buckinghamshire,England,Greater London - East,4,249
2022,11,England,Buckinghamshire,England,Hampshire,21,432
2022,11,England,Buckinghamshire,England,Leicester,5,66
2022,11,England,Buckinghamshire,England,Oxfordshire,10,82
2022,11,England,Buckinghamshire,England,Staffordshire,1,31
2022,11,England,Buckinghamshire,England,Warwickshire,35,"1,240"
2022,11,England,Buckinghamshire,England,West Sussex,1,2
2022,11,England,Buckinghamshire,England,Wiltshire,2,10
2022,11,England,Buckinghamshire,Wales,Mid Glamorgan,9,977
2022,11,England,Buckinghamshire,Wales,Powys (North & South),1,118
2022,11,England,Cambridgeshire,England,Bedfordshire,2,19
2022,11,England,Cambridgeshire,England,Cambridgeshire,6,34
2022,11,England,Cambridgeshire,England,Essex,18,193
2022,11,England,Cambridgeshire,England,Leicester,3,34
2022,11,England,Cambridgeshire,England,Lincolnshire,4,29
2022,11,England,Cambridgeshire,England,Norfolk,5,13
2022,11,England,Cambridgeshire,England,Warwickshire,2,72
2022,11,England,Cambridgeshire,Wales,Dyfed,1,38
2022,11,England,Cheshire,England,Cheshire,121,822
2022,11,England,Cheshire,England,Greater Manchester,3,117
2022,11,England,Cheshire,England,Humberside,1,23
2022,11,England,Cheshire,England,Lancashire,5,146
2022,11,England,Cheshire,England,Merseyside,7,40
2022,11,England,Cheshire,England,Staffordshire,8,65
2022,11,England,Cheshire,England,Warwickshire,3,164
2022,11,England,Cheshire,England,West Midlands,6,648
2022,11,England,Cheshire,Wales,Clwyd,7,52
2022,11,England,Cheshire,Wales,Dyfed,1,53
2022,11,England,Cheshire,Wales,Gwynedd,1,5
2022,11,England,Cheshire,Wales,Mid Glamorgan,5,159
2022,11,England,Cheshire,Wales,Powys (North & South),2,76
2022,11,England,Cleveland,England,Durham,5,38
2022,11,England,Cleveland,England,Humberside,4,138
2022,11,England,Cleveland,England,West Yorkshire,1,3
